time,PM1(ug/m3),PM10(ug/m3),PM2.5(ug/m3),RH(%),T(C)
2020-02-26 00:20:48.094000130,6.928,37.305,15.366,33.6,21.8
2020-02-26 00:20:49.479000060,6.021,9.885,9.538,33.6,21.8
2020-02-26 00:20:50.859000060,5.319,9.15,8.453,33.6,21.8
2020-02-26 00:20:52.243000060,6.809,10.682,10.385,33.6,21.8
2020-02-26 00:21:46.688000000,5.86,9.44,9.103,33.5,21.8
2020-02-26 00:21:48.076000000,6.047999999999999,11.175999999999998,10.408,33.5,21.8
2020-02-26 00:21:49.460000000,5.195,8.65,8.052999999999999,33.6,21.8
2020-02-26 00:21:50.844000000,5.824,11.578,10.389,33.6,21.8
2020-02-26 00:22:45.292000000,7.082999999999999,26.165,16.058,33.5,21.8
2020-02-26 00:22:46.680000000,6.62,11.704,11.254,33.5,21.8
2020-02-26 00:22:48.060999940,6.272,12.873,10.472,33.5,21.8
2020-02-26 00:22:49.444999940,6.016,8.759,8.56,33.6,21.8
2020-02-26 00:23:43.897999870,7.745,18.961,16.749000000000002,33.5,21.8
2020-02-26 00:23:45.286000130,5.876,10.86,10.354,33.5,21.8
2020-02-26 00:23:46.670000130,6.431,14.75,13.23,33.5,21.8
2020-02-26 00:23:48.059000060,7.506,114.274,13.745,33.5,21.8
2020-02-26 00:24:48.036000000,6.436,13.048,12.025,33.5,21.8
2020-02-26 00:24:49.420000000,6.706,12.851,12.225,33.5,21.8
2020-02-26 00:24:50.804999940,6.122000000000001,8.83,8.623,33.5,21.8
2020-02-26 00:24:52.188000000,7.297000000000001,16.243,14.317,33.5,21.8
2020-02-26 00:25:46.632999940,7.08,20.826,16.817,33.5,21.8
2020-02-26 00:25:48.016999940,5.354,7.683,7.485,33.5,21.8
2020-02-26 00:25:49.401999870,6.572,22.571,16.507,33.4,21.8
2020-02-26 00:25:50.785999870,6.52,9.636,9.427,33.4,21.8
2020-02-26 00:26:45.232999940,6.532,11.778,10.915,33.4,21.8
2020-02-26 00:26:46.617999870,6.072,11.343,10.821,33.4,21.8
2020-02-26 00:26:48.006000130,6.502999999999999,12.362,11.449000000000002,33.4,21.8
2020-02-26 00:26:49.391000060,6.569,12.049,11.193,33.5,21.8
2020-02-26 00:27:43.830000130,6.125,22.484,13.873,33.4,21.8
2020-02-26 00:27:45.219000060,6.727,10.672,10.311,33.4,21.8
2020-02-26 00:27:46.608000000,6.553999999999999,26.204,16.555999999999997,33.4,21.8
2020-02-26 00:27:47.992000000,7.167999999999999,12.005999999999998,11.559,33.4,21.8
2020-02-26 00:28:47.976000000,7.158,12.970999999999998,12.163,33.3,21.8
2020-02-26 00:28:49.364999940,6.938,16.223,14.278,33.4,21.8
2020-02-26 00:28:50.748999940,5.986000000000001,15.101,12.166,33.3,21.8
2020-02-26 00:28:52.134000130,6.852,11.201,10.821,33.4,21.8
2020-02-26 00:29:46.572999940,6.966,14.169,11.584,33.4,21.8
2020-02-26 00:29:47.956999940,5.488,9.572,9.157,33.4,21.8
2020-02-26 00:29:49.343000060,7.355,15.435,14.604,33.5,21.8
2020-02-26 00:29:50.729999870,5.549,107.216,8.959,33.4,21.8
2020-02-26 00:30:45.171000060,5.567,9.312,8.956,33.4,21.8
2020-02-26 00:30:46.553999870,6.517,16.235,13.445,33.4,21.8
2020-02-26 00:30:47.943000060,6.16,12.711,11.735,33.4,21.8
2020-02-26 00:30:49.327000060,5.752000000000001,27.556,9.492,33.4,21.8
2020-02-26 00:31:43.775000060,6.882000000000001,17.867,14.263,33.4,21.8
2020-02-26 00:31:45.164000000,6.392,13.803,12.727,33.3,21.8
2020-02-26 00:31:46.548000000,5.979,17.098,13.297,33.4,21.8
2020-02-26 00:31:47.932000000,7.973,14.382,13.762,33.4,21.8
2020-02-26 00:32:47.912999940,5.872999999999999,13.202,11.817,33.4,21.8
2020-02-26 00:32:49.297999870,6.69,15.057,13.625,33.4,21.8
2020-02-26 00:32:50.681999870,5.287000000000001,8.466000000000001,8.147,33.4,21.8
2020-02-26 00:32:52.063000060,5.332000000000001,7.853,7.662000000000001,33.3,21.7
2020-02-26 00:33:46.513999870,5.225,6.519,6.477,33.4,21.7
2020-02-26 00:33:47.899000060,5.947,10.451,9.665,33.3,21.7
2020-02-26 00:33:49.286000130,4.957,15.873,8.396,33.4,21.7
2020-02-26 00:33:50.671000060,6.095,16.759,11.97,33.3,21.8
2020-02-26 00:34:45.110000130,5.972,9.697,9.079,33.4,21.7
2020-02-26 00:34:46.494000130,5.961,73.73,14.489,33.4,21.7
2020-02-26 00:34:47.879000060,6.654,13.989,11.380999999999998,33.4,21.8
2020-02-26 00:34:49.264000000,6.437,9.877,9.588,33.4,21.7
2020-02-26 00:35:43.726000130,5.711,11.153,10.279000000000002,33.3,21.7
2020-02-26 00:35:45.111000060,5.837999999999999,9.622,8.933,33.4,21.8
2020-02-26 00:35:46.491000060,5.21,7.337000000000001,7.167000000000001,33.3,21.7
2020-02-26 00:35:47.876000000,5.617999999999999,9.03,8.712,33.4,21.7
2020-02-26 00:36:47.862000130,5.152,6.547000000000001,6.456,33.3,21.7
2020-02-26 00:36:49.249999870,5.586,11.27,10.058,33.3,21.7
2020-02-26 00:36:50.631000060,5.8,8.266,8.032,33.4,21.7
2020-02-26 00:36:52.019000060,6.7170000000000005,14.146,13.13,33.4,21.7
2020-02-26 00:37:46.471000060,6.127000000000001,10.107,9.478,33.4,21.7
2020-02-26 00:37:47.856000000,5.765,14.194,11.478,33.3,21.7
2020-02-26 00:37:49.240999940,5.848,17.352999999999998,12.456,33.3,21.7
2020-02-26 00:37:50.624999940,6.125,11.257,10.418,33.3,21.7
2020-02-26 00:38:45.076000000,5.989,11.03,10.205,33.3,21.7
2020-02-26 00:38:46.464000000,6.675,13.892,12.501,33.3,21.7
2020-02-26 00:38:47.848999940,6.1770000000000005,10.221,9.859,33.3,21.7
2020-02-26 00:38:49.232999940,5.527,10.640999999999998,9.784,33.3,21.7
2020-02-26 00:39:43.680000000,6.403,14.728,13.261,33.3,21.7
2020-02-26 00:39:45.060000000,5.928,9.71,9.365,33.4,21.7
2020-02-26 00:39:46.448000000,5.627999999999999,8.922,8.32,33.3,21.7
2020-02-26 00:39:47.832999940,6.276,16.987000000000002,13.514,33.3,21.7
2020-02-26 00:40:47.820999940,7.182,15.599,14.122,33.3,21.7
2020-02-26 00:40:49.204999940,5.69,13.295,11.859000000000002,33.3,21.7
2020-02-26 00:40:50.590000130,5.803,10.07,9.027,33.3,21.7
2020-02-26 00:40:51.977999870,7.071000000000001,17.034000000000002,15.335,33.3,21.7
2020-02-26 00:41:46.420000000,6.093,16.025,12.694,33.3,21.7
2020-02-26 00:41:47.808000000,5.649,17.134,12.099,33.3,21.7
2020-02-26 00:41:49.192000000,6.665,12.449000000000002,11.961,33.3,21.7
2020-02-26 00:41:50.572999940,5.459,7.274,7.1610000000000005,33.3,21.7
2020-02-26 00:42:45.023000060,5.655,10.644,9.906,33.3,21.7
2020-02-26 00:42:46.403000060,5.877000000000001,10.515999999999998,9.738,33.3,21.7
2020-02-26 00:42:47.791000060,5.729,8.937000000000001,8.31,33.3,21.7
2020-02-26 00:42:49.176000000,5.419,9.664,8.902999999999999,33.3,21.7
2020-02-26 00:43:43.620999940,6.785,11.811,10.984000000000002,33.2,21.7
2020-02-26 00:43:45.009999870,6.817,11.667,11.220999999999998,33.3,21.7
2020-02-26 00:43:46.390000130,5.711,7.534,7.428999999999999,33.3,21.7
2020-02-26 00:43:47.779000060,6.974,16.259,14.636,33.3,21.7
2020-02-26 00:44:47.772999940,6.323,14.62,13.001,33.3,21.7
2020-02-26 00:44:49.156999940,6.56,18.321,14.44,33.3,21.7
2020-02-26 00:44:50.545999870,6.335,11.657,10.747,33.3,21.7
2020-02-26 00:44:51.927000060,6.101,8.726,8.53,33.4,21.7
2020-02-26 00:45:46.364000000,6.5120000000000005,13.538,12.508,33.3,21.7
2020-02-26 00:45:47.752000000,6.068,13.118,11.706,33.3,21.7
2020-02-26 00:45:49.132000000,5.199,7.802,7.547000000000001,33.3,21.7
2020-02-26 00:45:50.516999940,5.297000000000001,8.705,8.079,33.3,21.7
2020-02-26 00:46:44.964999940,5.81,9.939,9.25,33.3,21.7
2020-02-26 00:46:46.353999870,6.4510000000000005,11.271,10.487,33.3,21.6
2020-02-26 00:46:47.737999870,6.247000000000001,10.044,9.703,33.3,21.7
2020-02-26 00:46:49.123000060,6.2860000000000005,16.737000000000002,13.615,33.3,21.6
2020-02-26 00:47:43.567000060,4.92,66.47800000000001,8.961,33.3,21.6
2020-02-26 00:47:44.952000000,5.275,11.857,9.077,33.3,21.6
2020-02-26 00:47:46.336000000,6.292999999999999,13.196,12.472,33.2,21.6
2020-02-26 00:47:47.724000000,5.718999999999999,10.963,10.118,33.3,21.7
2020-02-26 00:48:47.707000060,5.733,13.326,10.744000000000002,33.3,21.6
2020-02-26 00:48:49.091000060,5.92,11.033,10.18,33.3,21.6
2020-02-26 00:48:50.475000060,5.454,10.642,10.131,33.3,21.6
2020-02-26 00:48:51.856000000,4.722,8.351,7.934,33.3,21.6
2020-02-26 00:49:46.308999940,6.184,15.708,12.484000000000002,33.3,21.6
2020-02-26 00:49:47.692999940,5.492000000000001,8.522,8.305,33.3,21.6
2020-02-26 00:49:49.078000130,5.499,8.96,8.35,33.3,21.6
2020-02-26 00:49:50.462000130,6.96,19.041,16.722,33.3,21.6
2020-02-26 00:50:44.907000060,5.456,9.344,8.927999999999999,33.3,21.6
2020-02-26 00:50:46.295000060,6.212000000000001,11.142,9.981,33.3,21.6
2020-02-26 00:50:47.679000060,6.511,12.274,11.382,33.3,21.6
2020-02-26 00:50:49.067000060,6.499,12.134,11.3,33.3,21.6
2020-02-26 00:51:43.510000130,6.119,13.505999999999998,12.432,33.3,21.6
2020-02-26 00:51:44.897999870,6.747000000000001,14.934,12.23,33.3,21.6
2020-02-26 00:51:46.283000060,5.996,12.946,11.908,33.3,21.6
2020-02-26 00:51:47.671000060,5.742000000000001,14.814,11.753,33.2,21.6
2020-02-26 00:52:47.660000000,5.847,16.221,13.817,33.3,21.6
2020-02-26 00:52:49.048999940,7.487,13.966,12.694,33.3,21.6
2020-02-26 00:52:50.432999940,5.671,9.776,9.417,33.2,21.6
2020-02-26 00:52:51.817999870,6.186,9.728,9.456,33.3,21.6
2020-02-26 00:53:46.260999940,5.86,9.968,9.555,33.3,21.6
2020-02-26 00:53:47.644999940,4.981,8.593,7.923999999999999,33.3,21.6
2020-02-26 00:53:49.030000130,6.678,34.515,14.151,33.3,21.6
2020-02-26 00:53:50.417999870,6.479,13.812,11.386,33.3,21.6
2020-02-26 00:54:44.856999940,5.813,11.748,10.845,33.3,21.6
2020-02-26 00:54:46.236999940,5.301,8.575,8.292,33.3,21.6
2020-02-26 00:54:47.624999940,6.962999999999999,10.58,10.295,33.4,21.6
2020-02-26 00:54:49.006000130,5.853,9.214,8.881,33.3,21.6
2020-02-26 00:55:43.465999870,5.452999999999999,14.879,11.65,33.3,21.6
2020-02-26 00:55:44.848999940,6.468,9.027,8.894,33.3,21.6
2020-02-26 00:55:46.238000130,5.773,12.841,10.317,33.3,21.6
2020-02-26 00:55:47.617999870,4.678,9.887,8.701,33.3,21.6
2020-02-26 00:56:47.606000130,5.767,10.918,10.049,33.3,21.6
2020-02-26 00:56:48.991000060,6.303,13.352,10.907,33.3,21.6
2020-02-26 00:56:50.376000000,5.795,10.8,10.303,33.3,21.6
2020-02-26 00:56:51.759000060,5.144,16.542,9.145,33.3,21.5
2020-02-26 00:57:46.203000060,6.712000000000001,15.263,13.68,33.3,21.6
2020-02-26 00:57:47.591000060,5.8,21.245,12.268,33.3,21.6
2020-02-26 00:57:48.975000060,5.656000000000001,8.311,8.052,33.3,21.6
2020-02-26 00:57:50.359000060,6.318,7.439,7.412999999999999,33.3,21.6
2020-02-26 00:58:44.814000130,6.542000000000001,12.212,11.63,33.3,21.5
2020-02-26 00:58:46.198000130,5.723,10.945,10.087,33.3,21.5
2020-02-26 00:58:47.582000130,5.485,15.388,11.823,33.3,21.6
2020-02-26 00:58:48.967000060,4.863,6.033,5.992000000000001,33.3,21.6
2020-02-26 00:59:43.408999940,5.914,10.354,9.667,33.3,21.6
2020-02-26 00:59:44.792999940,5.825,8.639,8.122,33.3,21.5
2020-02-26 00:59:46.177999870,5.442,7.742999999999999,7.561,33.3,21.5
2020-02-26 00:59:47.560999940,6.212000000000001,17.012999999999998,13.486,33.3,21.6
2020-02-26 01:00:47.548999940,5.797999999999999,10.159,9.429,33.3,21.5
2020-02-26 01:00:48.934000130,6.225,8.691,8.505,33.3,21.5
2020-02-26 01:00:50.318000130,5.935,12.831,10.274,33.3,21.6
2020-02-26 01:00:51.707000060,5.994,44.835,10.14,33.3,21.5
2020-02-26 01:01:46.152000000,6.18,11.228,10.469,33.3,21.5
2020-02-26 01:01:47.536999940,5.933,9.249,8.979,33.3,21.6
2020-02-26 01:01:48.921999870,5.487,13.289,10.719,33.3,21.5
2020-02-26 01:01:50.304999940,6.005,12.849,11.795,33.4,21.6
2020-02-26 01:02:44.755000060,6.284,14.275,12.823,33.2,21.5
2020-02-26 01:02:46.144000000,6.422000000000001,12.591,11.339,33.3,21.5
2020-02-26 01:02:47.528000000,6.546,12.571,11.671,33.3,21.5
2020-02-26 01:02:48.908999940,6.011,9.863,9.553,33.3,21.5
2020-02-26 01:03:43.361999870,6.553,13.383,12.654000000000002,33.3,21.5
2020-02-26 01:03:44.743000060,5.7620000000000005,10.683,9.893,33.3,21.5
2020-02-26 01:03:46.127000060,5.322,8.651,8.325,33.3,21.5
2020-02-26 01:03:47.511000060,6.28,12.413,11.537,33.3,21.5
2020-02-26 01:04:47.497999870,4.92,8.341000000000001,8.013,33.3,21.5
2020-02-26 01:04:48.888000000,6.697,13.088,12.093,33.4,21.5
2020-02-26 01:04:50.272000000,5.555,13.362,11.595,33.3,21.5
2020-02-26 01:04:51.656000000,5.308,7.482,7.305,33.3,21.5
2020-02-26 01:05:46.104999940,5.919,10.55,9.826,33.3,21.5
2020-02-26 01:05:47.489999870,5.325,8.818,8.453,33.3,21.5
2020-02-26 01:05:48.870000130,5.877000000000001,8.921,8.675,33.3,21.5
2020-02-26 01:05:50.259000060,5.256,10.21,9.383,33.3,21.5
2020-02-26 01:06:44.699000060,5.107,7.265,7.082999999999999,33.3,21.5
2020-02-26 01:06:46.084000000,5.812,9.945,9.249,33.3,21.5
2020-02-26 01:06:47.468999940,5.73,8.936,8.668,33.3,21.5
2020-02-26 01:06:48.852999940,5.73,12.879,10.351,33.3,21.5
2020-02-26 01:07:43.305999870,6.185,11.649,10.501,33.3,21.5
2020-02-26 01:07:44.691000060,5.555,9.533,8.844,33.3,21.5
2020-02-26 01:07:46.071000060,5.081,9.124,8.427,33.3,21.5
2020-02-26 01:07:47.456000000,4.149,5.317,5.229,33.3,21.5
2020-02-26 01:08:47.441999870,6.001,10.834,10.366,33.3,21.5
2020-02-26 01:08:48.825999870,5.432,9.331,8.667,33.3,21.5
2020-02-26 01:08:50.211000060,5.14,13.044,10.521,33.3,21.5
2020-02-26 01:08:51.596000000,5.375,16.91,11.973,33.3,21.5
2020-02-26 01:09:46.036999940,5.832999999999999,10.003,9.594,33.3,21.5
2020-02-26 01:09:47.416999940,6.027,9.24,8.975,33.3,21.5
2020-02-26 01:09:48.800999940,6.143,9.687,9.405,33.3,21.5
2020-02-26 01:09:50.190000130,5.716,19.506,13.692,33.3,21.5
2020-02-26 01:10:44.647000060,7.152,11.828,11.383,33.2,21.5
2020-02-26 01:10:46.032000000,6.847,14.66,13.121,33.2,21.5
2020-02-26 01:10:47.416000000,6.649,10.463,10.159,33.3,21.5
2020-02-26 01:10:48.804999940,6.295,11.966,11.067,33.3,21.5
2020-02-26 01:11:43.244999940,5.265,8.145,7.888999999999999,33.3,21.5
2020-02-26 01:11:44.630000130,5.454,8.09,7.848,33.3,21.5
2020-02-26 01:11:46.015000060,6.196000000000001,14.392,12.59,33.3,21.5
2020-02-26 01:11:47.399000060,5.455,10.597,9.747,33.3,21.5
2020-02-26 01:12:47.392999940,6.47,10.265,10.027,33.3,21.5
2020-02-26 01:12:48.777999870,5.768,16.796,13.508,33.3,21.5
2020-02-26 01:12:50.161999870,5.315,9.592,8.845,33.3,21.5
2020-02-26 01:12:51.550000130,5.678,17.246,12.456,33.2,21.5
2020-02-26 01:13:45.988000000,5.965,10.581,9.797,33.3,21.5
2020-02-26 01:13:47.368000000,5.494,9.247,8.896,33.2,21.5
2020-02-26 01:13:48.752000000,6.306,9.493,9.274,33.2,21.5
2020-02-26 01:13:50.136000000,5.539,7.098,6.994,33.3,21.5
2020-02-26 01:14:44.593999870,5.89,14.608,12.671,33.2,21.5
2020-02-26 01:14:45.982000130,5.57,19.265,11.281,33.2,21.5
2020-02-26 01:14:47.371000060,5.736000000000001,13.219,10.678,33.3,21.5
2020-02-26 01:14:48.756000000,6.272,10.628,9.908,33.2,21.5
2020-02-26 01:15:43.192000000,5.48,8.289,7.734,33.2,21.5
2020-02-26 01:15:44.576000000,6.194,11.166,10.647,33.2,21.5
2020-02-26 01:15:45.960999940,5.851,11.502,10.632,33.2,21.5
2020-02-26 01:15:47.344999940,5.756,9.941,9.518,33.2,21.5
2020-02-26 01:16:47.332000000,6.165,11.067,10.571,33.2,21.5
2020-02-26 01:16:48.716000000,6.125,14.484000000000002,11.713,33.2,21.5
2020-02-26 01:16:50.104000000,5.5920000000000005,18.584,10.476,33.2,21.5
2020-02-26 01:16:51.488999940,6.364,10.128,9.78,33.2,21.5
2020-02-26 01:17:45.934000130,6.635,10.956,10.532,33.3,21.5
2020-02-26 01:17:47.319000060,5.542000000000001,7.841,7.657999999999999,33.2,21.5
2020-02-26 01:17:48.703000060,5.577000000000001,20.381,10.709,33.3,21.5
2020-02-26 01:17:50.088000000,5.848,9.883,9.174,33.3,21.5
2020-02-26 01:18:44.532000000,5.285,6.506,6.422999999999999,33.2,21.5
2020-02-26 01:18:45.920999940,7.099,13.955,13.004,33.3,21.5
2020-02-26 01:18:47.300999940,4.497,8.13,7.471,33.2,21.5
2020-02-26 01:18:48.689999870,5.528,10.177,9.713,33.3,21.5
2020-02-26 01:19:43.134000130,5.513,7.735,7.56,33.2,21.5
2020-02-26 01:19:44.519000060,6.221,18.054,10.749,33.2,21.4
2020-02-26 01:19:45.903000060,5.502999999999999,10.808,9.613,33.2,21.5
2020-02-26 01:19:47.292000000,5.707999999999999,32.599000000000004,11.899,33.3,21.5
2020-02-26 01:20:47.273999870,6.369,11.939,10.74,33.3,21.5
2020-02-26 01:20:48.659000060,5.091,7.475,7.272,33.3,21.5
2020-02-26 01:20:50.039000060,5.48,7.111000000000001,7.004,33.2,21.5
2020-02-26 01:20:51.427000060,6.73,11.695,11.24,33.2,21.5
2020-02-26 01:21:45.872000000,5.443,9.523,9.105,33.2,21.5
2020-02-26 01:21:47.256999940,4.827,16.156,8.76,33.3,21.4
2020-02-26 01:21:48.644999940,6.153,12.604,11.581,33.3,21.5
2020-02-26 01:21:50.032999940,6.121,10.945,10.116,33.2,21.5
2020-02-26 01:22:44.473999870,5.372999999999999,6.876,6.777,33.2,21.4
2020-02-26 01:22:45.854000130,4.897,8.253,7.928,33.2,21.5
2020-02-26 01:22:47.239000060,5.593999999999999,7.535,7.426,33.2,21.4
2020-02-26 01:22:48.623000060,5.218,8.08,7.486000000000001,33.2,21.5
2020-02-26 01:23:43.080000000,5.767,9.492,9.157,33.2,21.4
2020-02-26 01:23:44.464999940,4.784,6.488,6.376,33.2,21.5
2020-02-26 01:23:45.849999870,5.436,13.683,10.967,33.2,21.4
2020-02-26 01:23:47.233999870,5.204,9.698,8.91,33.2,21.4
2020-02-26 01:24:47.216000000,5.502999999999999,7.565,7.391,33.2,21.4
2020-02-26 01:24:48.596000000,4.931,8.65,8.259,33.3,21.4
2020-02-26 01:24:49.980999940,5.822,9.368,9.074,33.2,21.5
2020-02-26 01:24:51.360999940,5.734,10.357,9.917,33.2,21.5
2020-02-26 01:25:45.815000060,6.464,10.491,9.785,33.2,21.4
2020-02-26 01:25:47.200000000,5.537000000000001,10.938,10.07,33.2,21.5
2020-02-26 01:25:48.588000000,5.043,7.872999999999999,7.62,33.2,21.4
2020-02-26 01:25:49.972999940,6.112,11.549,10.677,33.2,21.4
2020-02-26 01:26:44.424000000,5.591,9.203,8.855,33.2,21.4
2020-02-26 01:26:45.804000000,5.643,9.214,8.565,33.2,21.4
2020-02-26 01:26:47.193999870,5.1080000000000005,13.622,10.607,33.2,21.4
2020-02-26 01:26:48.576999940,5.931,18.814,11.581,33.3,21.4
2020-02-26 01:27:43.028999940,4.915,7.309,6.795,33.2,21.4
2020-02-26 01:27:44.414000130,5.308,11.226,8.869,33.2,21.4
2020-02-26 01:27:45.799000060,5.124,7.588999999999999,7.343999999999999,33.2,21.4
2020-02-26 01:27:47.187000060,5.478,11.703,10.415,33.2,21.4
2020-02-26 01:28:47.168000000,6.019,10.663,9.868,33.2,21.4
2020-02-26 01:28:48.552999940,5.409,44.381,8.246,33.2,21.4
2020-02-26 01:28:49.936000000,5.391,8.735,8.122,33.2,21.5
2020-02-26 01:28:51.320999940,5.652,11.241,10.328,33.2,21.4
2020-02-26 01:29:45.772000000,4.774,7.744,7.441,33.2,21.4
2020-02-26 01:29:47.156999940,5.8260000000000005,10.507,9.75,33.2,21.4
2020-02-26 01:29:48.544999940,5.893,11.292,10.445,33.2,21.4
2020-02-26 01:29:49.924999940,5.17,7.888999999999999,7.64,33.2,21.4
2020-02-26 01:30:44.380999940,5.167999999999999,7.318,7.146,33.1,21.4
2020-02-26 01:30:45.764999940,5.425,9.306,8.583,33.2,21.4
2020-02-26 01:30:47.153999870,6.638999999999999,39.766,19.024,33.1,21.4
2020-02-26 01:30:48.537999870,5.752000000000001,9.453,8.776,33.1,21.4
2020-02-26 01:31:42.980000000,5.737,10.077,9.657,33.2,21.4
2020-02-26 01:31:44.360999940,5.382999999999999,8.109,7.862,33.2,21.4
2020-02-26 01:31:45.744999940,5.23,8.491,8.221,33.2,21.4
2020-02-26 01:31:47.124999940,5.13,7.435,7.255,33.2,21.4
2020-02-26 01:31:48.508999940,5.379,10.619000000000002,9.45,33.2,21.4
2020-02-26 01:31:49.894000130,4.742,7.382000000000001,7.135,33.2,21.4
2020-02-26 01:31:51.279000060,5.718,11.196,9.049,33.2,21.4
2020-02-26 01:32:40.195000060,5.017,10.244000000000002,7.854,33.1,21.5
2020-02-26 01:32:47.126000130,5.529,10.703,9.818,33.1,21.4
2020-02-26 01:32:48.510000130,4.466,7.665,7.007000000000001,33.1,21.4
2020-02-26 01:32:49.895000060,5.44,11.671,10.34,33.2,21.4
2020-02-26 01:32:51.279000060,5.89,14.648,12.793,33.2,21.4
2020-02-26 01:33:45.720999940,6.875,9.426,9.288,33.2,21.4
2020-02-26 01:33:47.105999870,6.024,13.78,11.088,33.1,21.4
2020-02-26 01:33:48.489999870,6.561,12.117,11.528,33.2,21.4
2020-02-26 01:33:49.875000060,5.459,13.394,10.438,33.2,21.4
2020-02-26 01:34:44.320999940,5.738,39.708,15.341,33.2,21.4
2020-02-26 01:34:45.704999940,5.6610000000000005,27.037,9.011,33.1,21.4
2020-02-26 01:34:47.094000130,5.0280000000000005,13.130999999999998,10.277,33.2,21.4
2020-02-26 01:34:48.480000000,4.724,10.703,9.459,33.2,21.4
2020-02-26 01:35:42.928000000,4.984,6.799,6.629,33.1,21.5
2020-02-26 01:35:44.312000000,5.979,8.506,8.308,33.1,21.4
2020-02-26 01:35:45.692999940,6.056,11.61,9.188,33.1,21.4
2020-02-26 01:35:47.078000130,5.414,12.468,9.534,33.1,21.4
2020-02-26 01:35:48.460999940,5.747999999999999,7.433,7.382000000000001,33.2,21.4
2020-02-26 01:35:49.846000130,5.47,10.351,9.497,33.1,21.4
2020-02-26 01:35:51.230000130,5.669,18.154,13.151,33.2,21.4
2020-02-26 01:36:40.151000060,6.211,14.237,10.98,33.1,21.4
2020-02-26 01:36:47.064999940,7.071000000000001,10.113,9.893,33.2,21.4
2020-02-26 01:36:48.449999870,5.662999999999999,6.517,6.501,33.2,21.4
2020-02-26 01:36:49.832999940,6.398,9.988,9.314,33.2,21.4
2020-02-26 01:36:51.217999870,5.314,9.887,8.785,33.2,21.4
2020-02-26 01:37:45.672999940,5.454,7.893,7.696000000000001,33.2,21.4
2020-02-26 01:37:47.056999940,5.568,7.198,7.093,33.2,21.4
2020-02-26 01:37:48.440999940,6.372999999999999,13.14,10.558,33.2,21.4
2020-02-26 01:37:49.820999940,6.057,8.204,8.08,33.1,21.4
2020-02-26 01:38:44.275000060,6.2170000000000005,12.726,11.454,33.1,21.4
2020-02-26 01:38:45.659000060,5.797000000000001,7.825,7.657,33.1,21.4
2020-02-26 01:38:47.040999940,5.417999999999999,8.222999999999999,7.974,33.2,21.4
2020-02-26 01:38:48.424999940,5.284,9.948,9.135,33.2,21.4
2020-02-26 01:38:49.808000000,5.046,7.967,7.353,33.1,21.4
2020-02-26 01:38:51.196999940,6.957000000000001,15.383,12.461,33.1,21.4
2020-02-26 01:39:40.105999870,6.209,13.099,11.658,33.1,21.4
2020-02-26 01:39:41.491000060,5.459,7.971,7.772,33.1,21.4
2020-02-26 01:39:42.873999870,5.408,19.874,10.278,33.1,21.4
2020-02-26 01:39:44.259000060,6.797999999999999,10.578,10.27,33.1,21.4
2020-02-26 01:39:45.643000060,6.393,9.873,9.573,33.1,21.4
2020-02-26 01:39:47.032000000,6.3660000000000005,11.212,10.409,33.2,21.4
2020-02-26 01:39:48.416000000,5.629,27.358,8.876,33.1,21.4
2020-02-26 01:39:49.800999940,6.422000000000001,11.295,10.427,33.1,21.4
2020-02-26 01:39:51.184999940,5.038,5.596,5.585,33.1,21.4
2020-02-26 01:40:40.092999940,5.898,19.827,11.018,33.1,21.4
2020-02-26 01:40:47.019000060,5.209,26.482,9.108,33.1,21.4
2020-02-26 01:40:48.403000060,5.155,7.563,7.377000000000001,33.1,21.4
2020-02-26 01:40:49.783000060,5.317,7.004,6.9,33.2,21.4
2020-02-26 01:40:51.172999940,5.145,15.411,11.004,33.1,21.4
2020-02-26 01:41:45.617999870,6.67,13.4,12.384,33.1,21.4
2020-02-26 01:41:47.001999870,6.482,10.2,9.893,33.1,21.4
2020-02-26 01:41:48.382000130,5.972,9.013,8.746,33.1,21.4
2020-02-26 01:41:49.767000060,5.837999999999999,7.526,7.42,33.1,21.4
2020-02-26 01:42:44.220000000,5.978,8.818999999999999,8.611,33.1,21.4
